station,date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
Cork,21-Jul-62,0,15.4,0,10.3,0,9.2,0,3.7,985.5,14.5,0,23,0,260,0,34,7,0,15,2.8,4.8, , , 
Cork,22-Jul-62,0,16.4,0,10,0,8.4,2,0,994.8,11.3,0,19,0,280,0,32,4.7,0,14.475,3.3,5.2, , , 
Cork,23-Jul-62,0,16.6,0,8,0,5.7,0,1.7,1002.9,5.2,0,10,0,190,0,13,1.9,0,14.95,2.4,3.4, , , 
Cork,24-Jul-62,0,16.2,0,11.2,0,11.6,0,6.8,1001.6,10.1,0,14,0,110,0,19,4.9,0,15.225,2.5,4, , , 
Cork,25-Jul-62,0,19.2,0,8.8,0,7.8,3,0,998.4,9,0,14,0,10,0,21,11.4,0,16.225,4.6,6.4, , , 
Cork,26-Jul-62,0,17.7,0,8.4,0,7.4,3,0,1001.1,9.6,0,16,0,360,0,23,11.8,0,16.125,3.2,4.9, , , 
Cork,27-Jul-62,0,17.9,0,8,0,6.1,3,0,1005.7,5.2,0,10,0,190,0,14,2.9,0,16.2,2.8,3.9, , , 
Cork,28-Jul-62,0,19.2,0,11.3,0,11.1,2,0,1006,5.1,0,8,0,210,0,10,1.8,0,17.375,2.5,3.3, , , 
Cork,29-Jul-62,0,19.3,0,13.4,0,12.8,0,0.2,1002,10,0,17,0,230,0,22,4.2,0,17.725,2.5,3.7, , , 
Cork,30-Jul-62,0,18.2,0,12.1,0,12.2,0,11.8,997.9,11.5,0,19,0,320,0,27,8.9,0,17.55,3.2,5.4, , , 
Cork,31-Jul-62,0,19.5,0,10.2,0,7.6,3,0,1002,8.1,0,15,0,250,0,21,4.5,0,17,3.1,4.4, , , 
Cork,01-Aug-62,0,18,0,12.6,0,12,2,0,1001.5,5.9,0,13,0,250,0,16,1.1,0,17.075,2.6,3.5, , , 
Cork,02-Aug-62,0,17.7,0,11.2,0,10.3,0,0.2,996.2,8.2,0,16,0,300,0,22,3.1,0,16.8,2.8,3.8, , , 
Cork,03-Aug-62,0,16.3,0,9.2,0,11.1,0,25.8,987.8,12.9,0,23,0,330,0,27,7.3,0,15.625,2.5,4.3, , , 
Cork,04-Aug-62,0,16.6,0,7.6,0,6.3,0,4.4,993.7,7.9,0,18,0,240,0,23,10.4,0,14.65,2.9,4.4, , , 
Cork,05-Aug-62,0,16.7,0,6.9,0,5.9,0,1.4,993.7,5.4,0,14,0,300,0,18,8.9,0,14.75,2.9,4.1, , , 
Cork,06-Aug-62,0,16.6,0,7.1,0,5.6,0,1.6,990.2,7.2,0,17,0,340,0,22,9.5,0,14.95,3.2,4.7, , , 
Cork,07-Aug-62,0,15.5,0,6.7,0,5.8,0,0.1,991.9,9,0,17,0,320,0,25,8.7,0,14.125,2.8,4.3, , , 
Cork,08-Aug-62,0,15.8,0,7.2,0,4.8,0,0.2,996.9,9.3,0,16,0,220,0,22,5.2,0,14.05,2.1,3.3, , , 
Cork,09-Aug-62,0,17.2,0,12.4,0,11.6,0,3.9,995.8,12.7,0,18,0,190,0,36,0.3,0,14.75,1.4,2.1, , , 
Cork,10-Aug-62,0,17.3,0,11.4,0,8.9,0,5.8,992,14.4,0,27,0,230,0,38,0.5,0,15.15,1.4,2.2, , , 
Cork,11-Aug-62,0,17.3,0,10.1,0,12.7,0,4.5,987.2,16.2,0,32,0,230,0,45,4.5,0,15.825,2.1,3.7, , , 
Cork,12-Aug-62,0,16.6,0,8.9,0,6.7,3,0,996.5,5.5,0,10,0,320,0,14,4.8,0,15.25,2.4,3.4, , , 
Cork,13-Aug-62,0,16.4,0,7.9,0,6.4,2,0,1001.2,11,0,18,0,100,0,24,4.1,0,14.825,2.2,3.3, , , 
Cork,14-Aug-62,0,14.1,0,10.8,0,10.1,0,3.9,991,12.3,0,21,0,100,0,30,0,0,14.575,1,1.8, , , 
Cork,15-Aug-62,0,17.2,0,10.4,0,10.7,0,2,984.8,10,0,18,0,270,0,29,7.3,0,15.025,2.7,4.2, , , 
Cork,16-Aug-62,0,16.7,0,9.3,0,7.4,2,0,986.7,9.9,0,17,0,240,0,24,5.6,0,14.625,2.6,3.8, , , 
Cork,17-Aug-62,0,17.7,0,8.8,0,7.4,3,0,991.4,8,0,13,0,300,0,21,8.2,0,15,3.1,4.5, , , 
Cork,18-Aug-62,0,16.7,0,9.4,0,4.9,0,2.5,996.8,8.7,0,16,0,190,0,24,0,0,15.125,1,1.5, , , 
Cork,19-Aug-62,0,16.1,0,12.9,0,14.9,0,5.1,994.7,13.4,0,19,0,180,0,31,1.6,0,15.575,1,1.7, , , 
Cork,20-Aug-62,0,17,0,11.3,0,10.6,0,1,993.2,13,0,23,0,250,0,37,7.5,0,15.175,2.8,4.5, , , 
Cork,21-Aug-62,0,16.1,0,10.1,0,8.4,0,0.4,996.2,12.4,0,21,0,240,0,30,3.1,0,14.55,1.7,2.6, , , 
Cork,22-Aug-62,0,18,0,10.6,0,8.3,2,0,997.7,10.9,0,15,0,270,0,26,7.9,0,14.65,3.1,4.6, , , 
Cork,23-Aug-62,0,16.6,0,11.9,0,10.8,0,17,991.2,17.7,0,26,0,240,0,36,0,0,15.075,0.7,1.2, , , 
Cork,24-Aug-62,0,17.2,0,10.6,0,8.9,2,0,992.8,14.5,0,20,0,280,0,33,9.8,0,14.475,3.1,4.9, , , 
Cork,25-Aug-62,0,16.6,0,8.9,0,6.5,2,0,998.7,11.5,0,18,0,270,0,26,9,0,13.9,2.9,4.5, , , 
Cork,26-Aug-62,0,16.4,0,11,0,11.1,0,10.4,990.7,22.5,0,32,0,270,0,47,6.3,0,14.35,1.9,3.5, , , 
Cork,27-Aug-62,0,15.4,0,8.1,0,5.5,0,9,997.1,10.1,0,17,0,250,0,23,4.2,0,13.45,1.4,2.2, , , 
Cork,28-Aug-62,0,19.7,0,11.7,0,11.8,0,0.2,999.3,7.7,0,12,0,290,0,17,6.9,0,15.2,2.8,4.1, , , 
Cork,29-Aug-62,0,17.2,0,8.4,0,6.7,3,0,1005.2,5.5,0,11,0,330,0,15,9.7,0,15.1,2.3,3.4, , , 
Cork,30-Aug-62,0,17.8,0,8.8,0,6.6,3,0,1007.2,3.7,0,7,0,340,0,10,5,0,14.775,2.1,2.8, , , 
Cork,31-Aug-62,0,19.4,0,9.9,0,7.7,2,0,1005,9.3,0,15,0,110,0,22,6.8,0,15.725,2.3,3.5, , , 
Cork,01-Sep-62,0,16,0,12.8,0,12.2,0,0.7,999.7,11.7,0,18,0,170,0,22,0,0,15.325,0.8,1.2, , , 
Cork,02-Sep-62,0,16.4,0,12.4,0,14.3,0,1.7,992.8,4.7,0,12,0,190,0,17,0,0,15.525,1.3,1.8, , , 
Cork,03-Sep-62,0,17.5,0,10.7,0,8.8,0,2.2,984.3,13,0,21,0,200,0,29,4.8,0,15.425,1.8,2.9, , , 
Cork,04-Sep-62,0,16,0,9.5,0,9.3,0,4.7,979.3,11.3,0,20,0,250,0,31,6.5,0,14.825,1.8,2.9, , , 
Cork,05-Sep-62,0,16.8,0,8.9,0,7.1,2,0,982,6.9,0,12,0,200,0,17,4.9,0,14.625,1.9,2.8, , , 
Cork,06-Sep-62,0,18.1,0,11.5,0,11.6,0,2.6,980.2,10,0,19,0,250,0,27,5.2,0,15.4,2.1,3, , , 
Cork,07-Sep-62,0,15.6,0,8.9,0,8.3,2,0,991.1,10.2,0,16,0,300,0,26,9.4,0,14.575,2.3,3.6, , , 
Cork,08-Sep-62,0,16.7,0,9.1,0,7.1,0,1.5,998.3,9.5,0,16,0,230,0,24,3.6,0,14.45,1.8,2.6, , , 
Cork,09-Sep-62,0,15.5,0,11.3,0,11.1,0,4.1,992.2,18.2,0,29,0,210,0,42,0,0,14.625,0.2,0.7, , , 
Cork,10-Sep-62,0,17.4,0,11.1,0,9.3,0,0.2,988.7,13.1,0,23,0,230,0,32,4.1,0,14.775,1.5,2.4, , , 
Cork,11-Sep-62,0,17.2,0,12.7,0,12.7,0,15,982.7,18.2,0,34,0,230,0,45,0,0,15.025,0.7,1.2, , , 
Cork,12-Sep-62,0,15.8,0,6.6,0,11.1,0,0.6,993,10.7,0,18,0,260,0,30,6.6,0,14.7,1.5,2.5, , , 
Cork,13-Sep-62,0,15.3,0,5.2,0,3.3,3,0,1005.9,9.2,0,14,0,160,0,19,6.5,0,13.45,2,3.2, , , 
Cork,14-Sep-62,0,15.5,0,11.2,0,9.9,0,0.4,996.7,11.4,0,18,0,190,0,29,0,0,14.05,0.9,1.4, , , 
Cork,15-Sep-62,0,14.9,0,6.8,0,9.4,0,1.8,992.7,9.5,0,18,0,320,0,29,5.7,0,13.8,1.5,2.4, , , 
Cork,16-Sep-62,0,13.9,0,6.4,0,4.4,0,1.4,997.4,11.9,0,20,0,330,0,30,8.3,0,12.4,1.9,3.1, , , 
Cork,17-Sep-62,0,13.3,0,5.2,0,3.5,3,0,1000.8,9.7,0,15,0,350,0,25,6.4,0,12.15,1.9,3, , , 
Cork,18-Sep-62,0,11.2,0,2.3,1,-0.3,3,0,1002.8,6.8,0,11,0,20,0,17,4.4,0,11.325,1.5,2.2, , , 
Cork,19-Sep-62,0,14.3,0,4.3,0,1.4,3,0,1002.8,7.2,0,13,0,110,0,18,1.5,0,11.55,1.3,1.9, , , 
Cork,20-Sep-62,0,13.4,0,6.3,0,2,0,0,1008.4,8.5,0,15,0,50,0,22,3.4,0,11.75,1.5,2.1, , , 
Cork,21-Sep-62,0,13.5,0,7.2,0,5.5,3,0,1013.4,6,0,8,0,60,0,12,1.7,0,11.6,1.5,1.9, , , 
Cork,22-Sep-62,0,13.3,0,7.8,0,2.3,0,0,1011.2,5.2,0,11,0,220,0,15,0,0,11.8,1.1,1.5, , , 
Cork,23-Sep-62,0,15.4,0,9.4,0,7.3,3,0,1006.2,9.5,0,18,0,230,0,25,2.6,0,12.425,1.4,2.2, , , 
Cork,24-Sep-62,0,16.1,0,9.5,0,5.6,2,0,998.3,9.1,0,15,0,160,0,20,2,0,13.1,2.5,3.1, , , 
Cork,25-Sep-62,0,14,0,9.2,0,8.4,0,19.1,988.5,11.3,0,20,0,340,0,29,0.1,0,12.8,2.1,2.5, , , 
Cork,26-Sep-62,0,14.4,0,8.2,0,7.9,0,1.7,986.8,10.5,0,17,0,330,0,29,5.5,0,12.1,1.7,2.3, , , 
Cork,27-Sep-62,0,13.7,0,5.7,0,0.6,0,19,981.2,9.8,0,21,0,190,0,32,0.6,0,11.5,0.5,0.9, , , 
Cork,28-Sep-62,0,14.4,0,6.3,0,5.1,0,0.3,980.7,10.1,0,17,0,270,0,26,7.2,0,11.825,1.3,2.1, , , 
Cork,29-Sep-62,0,13.3,0,6.8,0,2.2,0,31.1,973.3,19,0,45,0,160,0,62,0,0,10.95,0.5,0.9, , , 
Cork,30-Sep-62,0,14.2,0,6.7,0,5.4,0,14.3,965.7,22.5,0,34,0,210,0,49,6.4,0,10.625,1.4,2.5, , , 
Cork,01-Oct-62,0,14.6,0,6.9,0,5.2,0,3.1,975.5,13.6,0,25,0,210,0,40,6.9,0,11.325,1.3,2.1, , , 
Cork,02-Oct-62,0,14.8,0,6.2,0,3.9,0,0.2,992.3,8,0,13,0,250,0,19,9,0,11.075,1.6,2.3, , , 
Cork,03-Oct-62,0,14.8,0,7.3,0,2,2,0,1002,11,0,17,0,210,0,23,5.8,0,11.15,1.2,1.9, , , 
Cork,04-Oct-62,0,14.6,0,8.8,0,8.1,0,15.1,998.2,18.3,0,28,0,190,0,45,2.8,0,11.975,0.5,1, , , 
Cork,05-Oct-62,0,15.5,0,8.1,0,4.9,2,0,1003.7,9,0,19,0,230,0,25,8.5,0,11.925,1.2,1.9, , , 
Cork,06-Oct-62,0,15.1,0,9.6,0,7.6,0,0.2,1007.8,8.6,0,13,0,190,0,19,4.8,0,12.5,1.1,1.6, , , 
Cork,07-Oct-62,0,14.9,0,10.8,0,7.7,2,0,1003,15,0,20,0,160,0,27,1.6,0,12.675,1.1,1.7, , , 
Cork,08-Oct-62,0,14.7,0,11.4,0,10.6,2,0,999.5,9.5,0,21,0,160,0,26,0.5,0,12.9,0.8,1.2, , , 
Cork,09-Oct-62,0,13,0,11.2,0,10.4,3,0,1001.2,6,0,11,0,110,0,14,0,0,12.8,0.7,0.9, , , 
Cork,10-Oct-62,0,14.8,0,11,0,10.2,2,0,1000.8,7.9,0,13,0,90,0,19,0.5,0,12.875,0.7,1, , , 
Cork,11-Oct-62,0,14.2,0,11.5,0,11.6,3,0,997.8,14.8,0,20,0,100,0,28,0,0,12.95,0.8,1.1, , , 
Cork,12-Oct-62,0,14.8,0,7.7,0,9.9,3,0,999.6,12.3,0,20,0,100,0,27,5.3,0,12.575,1,1.6, , , 
Cork,13-Oct-62,0,13.3,0,4.9,0,3.8,3,0,1003.2,5.9,0,11,0,20,0,16,4.5,0,11.175,0.8,1.2, , , 
Cork,14-Oct-62,0,13.4,0,5.7,0,3.3,3,0,1006.8,4,0,7,0,340,0,8,3.9,0,10.8,0.8,1.1, , , 
Cork,15-Oct-62,0,15.3,0,3.6,0,2.7,3,0,1009.3,2.3,0,7,0,20,0,8,4.8,0,10.85,0.7,1, , , 
Cork,16-Oct-62,0,11.6,0,3.1,0,2.8,2,0,1008.4,3.9,0,8,0,160,0,10,2.2,0,10.475,0.5,0.7, , , 
Cork,17-Oct-62,0,12.8,0,7.3,0,7.7,2,0,1009.1,3.9,0,8,0,220,0,11,2,0,11.2,0.7,0.9, , , 
Cork,18-Oct-62,0,12.1,0,7.3,0,5.6,3,0,1009.8,6.7,0,13,0,350,0,18,3.2,0,11.25,0.6,0.9, , , 
Cork,19-Oct-62,0,14.6,0,8.2,0,5.5,2,0,1010,7.6,0,13,0,350,0,18,2.3,0,11.2,0.6,0.8, , , 
Cork,20-Oct-62,0,14.9,0,7.9,0,6.2,0,0.5,1008.8,9.7,0,15,0,80,0,20,3.3,0,11.65,0.8,1.1, , , 
Cork,21-Oct-62,0,12.1,0,10.6,0,9.6,2,0,1005.8,11.3,0,16,0,120,0,23,0,0,11.6,0.6,0.9, , , 
Cork,22-Oct-62,0,12.2,0,9.9,0,9.4,0,0,1002.7,5.8,0,10,0,160,0,14,0,0,11.125,0.8,1, , , 
Cork,23-Oct-62,0,12.8,0,9.3,0,8.8,2,0,1003.2,4.6,0,8,0,220,0,11,0,0,11.225,0.7,1, , , 
Cork,24-Oct-62,0,13.1,0,6.7,0,4.6,0,1.5,997,10.2,0,16,0,230,0,25,0,0,11.15,0.3,0.5, , , 
Cork,25-Oct-62,0,14.6,0,6.3,0,8.5,0,0.7,990.8,12.4,0,20,0,220,0,30,5.7,0,11.65,0.7,1, , , 
Cork,26-Oct-62,0,7.8,0,1.8,0,1.1,3,0,1001,11.3,0,26,0,10,0,36,9,0,9.025,0.7,1.1, , , 
Cork,27-Oct-62,0,12.7,0,1.9,1,-3.3,0,1.2,1001.6,14.7,0,21,0,290,0,33,2.4,0,8.4,0.8,1.1, , , 
Cork,28-Oct-62,0,9.6,0,3.3,0,2.3,0,3.6,1000.8,15,0,31,0,280,0,46,6.4,0,7.725,1.1,1.5, , , 
Cork,29-Oct-62,0,12.8,0,2.6,1,-1.5,0,8.4,996.4,12.5,0,22,0,280,0,37,0,0,7.725,0.4,0.6, , , 
Cork,30-Oct-62,0,9.4,0,2.9,0,4.1,0,7.3,987.3,17.6,0,33,0,290,0,48,3.5,0,7.625,0.9,1.3, , , 
Cork,31-Oct-62,0,9.8,0,3.8,0,2.1,0,0.8,989.4,12.2,0,22,0,310,0,32,7,0,6.875,0.5,0.8, , , 
Cork,01-Nov-62,0,12.1,0,5.2,0,4.8,0,13,976,15.4,0,28,0,200,0,43,4.5,0,9.275,1.6,2.1, , , 
Cork,02-Nov-62,0,7.7,0,3.7,0,3.1,0,8.8,968.8,10.6,0,18,0,200,0,26,0.2,0,7.55,0.4,0.6, , , 
Cork,03-Nov-62,0,9.3,0,3,0,1.1,0,1,976.5,7.2,0,11,0,240,0,17,0.2,0,6.825,0.4,0.6, , , 
Cork,04-Nov-62,0,10.6,0,2.8,1,-0.6,0,23.7,968.5,11.5,0,24,0,190,0,41,1.2,0,6.75,0.4,0.6, , , 
Cork,05-Nov-62,0,8.7,0,3.9,0,4.6,0,14.7,959.9,11.1,0,19,0,160,0,28,2.5,0,7.225,0.4,0.6, , , 
Cork,06-Nov-62,0,11.7,0,5.7,0,4.3,0,17.2,971.2,9.4,0,18,0,110,0,25,4.4,0,7.45,0.6,0.8, , , 
Cork,07-Nov-62,0,11.1,0,3.8,0,1.6,0,0.7,981.5,5.5,0,12,0,300,0,14,6.6,0,7.775,0.3,0.5, , , 
Cork,08-Nov-62,0,11.6,0,4.8,1,-0.1,3,0,988.9,5.3,0,13,0,360,0,19,4,0,7.35,0.4,0.5, , , 
Cork,09-Nov-62,0,9.5,0,6.7,0,4.4,2,0,993.3,11.3,0,18,0,360,0,28,0.2,0,7.55,0.4,0.6, , , 
Cork,10-Nov-62,0,9.9,0,8.9,0,8.3,2,0,996.7,10.2,0,16,0,40,0,23,0,0,8.375,0.5,0.7, , , 
Cork,11-Nov-62,0,9.3,0,3.9,0,6.1,2,0,999.5,11.1,0,17,0,60,0,26,0,0,8.1,0.5,0.7, , , 
Cork,12-Nov-62,0,5.4,0,0.8,1,-1.3,3,0,1003.2,6.7,0,12,0,80,0,15,0.1,0,5.725,0.4,0.5, , , 
Cork,13-Nov-62,0,7.2,0,0.2,1,-1.1,3,0,1006.6,6.7,0,9,0,350,0,14,2.9,0,5.45,0.2,0.4, , , 
Cork,14-Nov-62,0,9.3,0,3.7,0,0.6,2,0,1003.1,11.5,0,20,0,300,0,35,0.1,0,5.675,0.7,0.9, , , 
Cork,15-Nov-62,0,6.9,0,1.8,0,0.1,2,0,1004.5,7.8,0,16,0,330,0,24,2.2,0,5.625,0.4,0.5, , , 
Cork,16-Nov-62,0,8.9,0,3.1,0,0.1,0,5,992.8,11.7,0,22,0,230,0,29,1.8,0,5.8,0.4,0.6, , , 
Cork,17-Nov-62,0,7.8,0,0,0,3.9,0,0.8,984.8,19.6,0,39,0,340,0,55,6.1,0,5.55,0.3,0.5, , , 
Cork,18-Nov-62,0,3.6,1,-1.2,1,-2.2,3,0,997.3,19.5,0,31,0,340,0,47,7.3,0,3.35,0.6,0.8, , , 
Cork,19-Nov-62,0,3.9,1,-1.7,1,-3.4,3,0,1001.3,7.2,0,14,0,340,0,23,4.3,0,2.575,0.2,0.3, , , 
Cork,20-Nov-62,0,9.3,0,0.3,1,-2.9,0,17.6,985.5,8.9,0,17,0,320,0,27,0,0,4.575,0.3,0.5, , , 
Cork,21-Nov-62,0,6.5,0,1.1,0,2.1,3,0,987.8,8.4,0,17,0,350,0,24,3.2,0,5.475,0,0.1, , , 
Cork,22-Nov-62,0,9.9,0,1.7,1,-1.2,0,0.5,1000.7,7.4,0,11,0,270,0,15,0.4,0,4.8,0.3,0.4, , , 
Cork,23-Nov-62,0,12.3,0,8.8,0,7.1,0,1.8,997,13,0,19,0,250,0,28,0.3,0,7.625,2,2.3, , , 
Cork,24-Nov-62,0,8.9,0,5.9,0,6.6,2,0,997,15.8,0,22,0,330,0,37,0.5,0,7.375,0.4,0.5, , , 
Cork,25-Nov-62,0,11.8,0,4,0,4.6,2,0,1008.8,6.8,0,16,0,350,0,25,4.2,0,7.2,0.1,0.2, , , 
Cork,26-Nov-62,0,6.7,0,2.4,0,0.9,0,0.2,1016.6,3.7,0,6,0,40,0,8,0,0,6.725,0.2,0.2, , , 
Cork,27-Nov-62,0,6.8,0,1,1,-0.1,3,0,1016.3,4.9,0,8,0,50,0,11,0,0,5.8,0.2,0.3, , , 
Cork,28-Nov-62,0,6.6,0,5.2,0,4.8,0,0.1,1013.3,5.4,0,7,0,40,0,9,0,0,6.125,0.4,0.5, , , 
Cork,29-Nov-62,0,6.8,0,5.2,0,5.1,0,0.1,1010.5,6.1,0,9,0,100,0,13,0,0,6.375,0.3,0.4, , , 
Cork,30-Nov-62,0,8.4,0,6.1,0,5.2,0,0.3,1009.7,8.9,0,17,0,160,0,26,0,0,6.675,0.4,0.5, , , 
Cork,01-Dec-62,0,9.1,0,7.4,0,6.9,2,0,1010.4,14.4,0,25,0,150,0,35,0,0,6.85,0.8,1, , , 
Cork,02-Dec-62,0,8.2,0,6.6,0,5.3,2,0,1007,18,0,25,0,150,0,32,0,0,6.825,0.7,1, , , 
Cork,03-Dec-62,0,9.3,0,6.7,0,6.2,0,1.1,1004.2,15.2,0,20,0,160,0,27,0,0,7.3,0.4,0.6, , , 
Cork,04-Dec-62,0,9.6,0,5.7,0,8.4,0,0.8,1005.2,13.2,0,16,0,170,0,23,0,0,8.075,0.2,0.4, , , 
Cork,05-Dec-62,0,9.4,0,4.8,0,2.9,3,0,1003.7,12.8,0,16,0,160,0,23,6.5,0,6.65,0.1,0, , , 
Cork,06-Dec-62,0,9.3,0,6.8,0,5.6,0,0.4,1002.3,10.6,0,15,0,170,0,21,0,0,7,0.3,0.4, , , 
Cork,07-Dec-62,0,10.6,0,6.7,0,6.2,0,7.7,994.3,20.8,0,31,0,190,0,50,0,0,7.725,0.3,0.5, , , 
Cork,08-Dec-62,0,11,0,6.2,0,6,0,18.8,986.8,19.8,0,40,0,190,0,59,3.2,0,8.15,1.8,2.1, , , 
Cork,09-Dec-62,0,10.4,0,6,0,4.6,0,1.4,994.2,22.4,0,30,0,270,0,48,1,0,7.4,0.5,0.7, , , 
Cork,10-Dec-62,0,10.6,0,5.9,0,8.1,0,0.5,999.8,12,0,28,0,290,0,41,0.2,0,8.075,0.4,0.5, , , 
Cork,11-Dec-62,0,10.2,0,2.1,0,3.5,0,7.1,983.2,16.3,0,23,0,280,0,47,3.7,0,7.5,0.2,0.2, , , 
Cork,12-Dec-62,0,4.9,1,-0.6,0,0.6,0,0.2,981.6,24.6,0,35,0,340,0,51,6,0,4.75,0.4,0.4, , , 
Cork,13-Dec-62,0,5.4,1,-0.7,1,-1.5,3,0,998.1,13.8,0,25,0,340,0,36,3.2,0,3.175,0.6,0.7, , , 
Cork,14-Dec-62,0,11.2,0,2.9,1,-0.1,2,0,996.8,13.9,0,21,0,270,0,31,0,0,5.25,0.6,0.8, , , 
Cork,15-Dec-62,0,13.2,0,7.2,0,9.4,0,0.1,986.6,23.6,0,34,0,290,0,57,1.1,0,8.1,1.1,1.6, , , 
Cork,16-Dec-62,0,7.4,0,3.4,0,3.2,0,0.2,990.7,13.6,0,33,0,320,0,49,4.3,0,6.075,0.5,0.5, , , 
Cork,17-Dec-62,0,8.8,0,3.9,1,-0.1,0,3.2,987.6,11.9,0,23,0,320,0,33,0.1,0,6.075,0.4,0.6, , , 
Cork,18-Dec-62,0,7.6,0,4,0,2.8,0,0.3,990.5,16.1,0,23,0,300,0,40,3.8,0,5.65,0.5,0.5, , , 
Cork,19-Dec-62,0,9.3,0,3.6,0,1.3,0,9.6,992.6,9.8,0,17,0,190,0,26,0,0,5.35,0.3,0.4, , , 
Cork,20-Dec-62,0,11.4,0,4,0,6.1,0,1,989.3,13,0,19,0,270,0,28,0.4,0,7.3,0.1,0.2, , , 
Cork,21-Dec-62,0,8.7,0,2.8,1,-0.1,3,0,1002.7,6.2,0,12,0,300,0,17,6.6,0,4.975,0.1,0.2, , , 
Cork,22-Dec-62,0,8.3,0,1.9,1,-2.7,0,0.5,1013.7,12.9,0,19,0,170,0,27,0,0,4.525,0.2,0.3, , , 
Cork,23-Dec-62,0,8.7,0,3.7,0,4,0,0,1018.3,10.2,0,13,0,170,0,20,0.7,0,6.025,0.4,0.6, , , 
Cork,24-Dec-62,0,5.4,1,-3.8,1,-2.3,3,0,1019.5,8.9,0,14,0,100,0,19,5.8,0,3.9,0.4,0.4, , , 
Cork,25-Dec-62,0,0.7,1,-4.7,1,-7.2,3,0,1013.5,6.9,0,11,0,50,0,14,3.8,0,2.05,0.2,0.3, , , 
Cork,26-Dec-62,0,5.7,1,-1.1,1,-3.1,0,1.1,1001.6,9.2,0,13,0,360,0,20,0.3,0,1.85,0.3,0.4, , , 
Cork,27-Dec-62,0,1.1,1,-2.6,1,-4.2,0,0.1,992.8,12.1,0,20,0,40,0,27,3.8,0,1.775,0.2,0.2, , , 
Cork,28-Dec-62,0,1.7,1,-2.3,1,-3.3,3,0,988.5,11.7,0,15,0,20,0,24,6.3,0,1.4,0.2,0.2, , , 
Cork,29-Dec-62,0,1.2,1,-3.1,1,-4.6,2,0,982.8,17.1,0,24,0,80,0,37,0.3,0,0.875,0.5,0.7, , , 
Cork,30-Dec-62,0,0.7,1,-1.9,1,-1.6,0,8.7,974,19.3,0,26,0,40,0,41,0,2,0.825,0.4,0.6, , , 
Cork,31-Dec-62,0,3.9,1,-0.3,1,-1.8,0,23.6,977,19.1,0,30,0,90,0,46,0,9,0.725,0.3,0.5, , , 
Cork,01-Jan-63,0,2.3,1,-0.6,1,-0.1,0,2.7,989.3,16,0,22,0,80,0,33,0,0,0.725,0.2,0.4, , , 
Cork,02-Jan-63,0,0.4,1,-1,1,-1.1,0,0.2,989.3,12.1,0,16,0,50,0,25,0,0,0.85,0.2,0.3, , , 
Cork,03-Jan-63,0,0.2,1,-1.2,1,-1.2,0,2.2,983.3,11.4,0,14,0,10,0,24,0,0,0.95,0.2,0.3, , , 
Cork,04-Jan-63,0,0.7,1,-0.9,1,-0.9,0,1.3,976.6,7.9,0,13,0,330,0,17,0,0,0.9,0.1,0.1, , , 
Cork,05-Jan-63,0,2.2,1,-0.4,1,-0.4,0,0.7,977.2,6.7,0,15,0,80,0,21,0,0,1.05,0.2,0.3, , , 
Cork,06-Jan-63,0,3.7,0,1.6,1,-0.6,0,14.9,982.8,17.4,0,23,0,90,0,33,0,0,1.425,0.3,0.5, , , 
Cork,07-Jan-63,0,2.9,0,1.2,0,1.2,0,0.6,989.8,20,0,24,0,110,0,36,0,0,1.375,0.6,1, , , 
Cork,08-Jan-63,0,2.7,0,1.4,0,1,0,2.1,993.5,20.2,0,24,0,110,0,34,0,0,1.475,0.5,0.9, , , 
Cork,09-Jan-63,0,2.3,0,0.1,0,0.1,0,0,993.7,27.8,0,33,0,100,0,48,0,0,1.025,0.9,1.6, , , 
Cork,10-Jan-63,0,2.9,0,0.1,1,-0.6,0,0,998.8,26.5,0,33,0,100,0,47,1.4,0,0.75,1.1,1.8, , , 
Cork,11-Jan-63,0,2.7,1,-2.6,1,-0.6,0,0,1005.9,17.2,0,25,0,100,0,35,2,0,0.65,0.9,1.3, , , 
Cork,12-Jan-63,0,0.9,1,-4.6,1,-6.1,3,0,1010.8,8.2,0,12,0,50,0,15,5.8,0,0.375,0.4,0.5, , , 
Cork,13-Jan-63,0,1.5,1,-4.6,1,-6.4,3,0,1012.9,8.8,0,12,0,80,0,17,6,0,-0.025,0.3,0.3, , , 
Cork,14-Jan-63,0,3.4,1,-6.6,1,-7.7,3,0,1013.6,8.9,0,15,0,340,0,22,2.8,0,-0.325,0.3,0.4, , , 
Cork,15-Jan-63,0,3.7,1,-0.4,1,-4.6,0,0.1,1007.8,6.3,0,18,0,250,0,25,0.2,0,-0.075,0.3,0.5, , , 
Cork,16-Jan-63,0,4.4,1,-2.3,1,-3.4,0,1.6,1002.2,11.1,0,20,0,70,0,29,1.9,0,-0.2,0.2,0.3, , , 
Cork,17-Jan-63,0,0.2,1,-2.7,1,-4.2,2,0,1009.8,18.5,0,24,0,100,0,36,1.2,0,-0.175,0.6,0.9, , , 
Cork,18-Jan-63,0,1.7,1,-3.1,1,-3.9,2,0,1004.9,26,0,36,0,90,0,49,2,0,-0.225,1,1.6, , , 
